'OpenML_Dataset_ID','Dataset_Name','Attribute_Name','Attribute_Type'
547,'no2','wind_direction','Numeric'
547,'no2','hour_of_day','Numeric'
547,'no2','day','Numeric'
549,'strikes','country_code','Numeric'
549,'strikes','year','Numeric'
549,'strikes','strike_volume','Numeric'
549,'strikes','unemployment','Numeric'
549,'strikes','inflation','Numeric'
549,'strikes','parliamentary_representation','Numeric'
549,'strikes','union_centralization','Numeric'
553,'kidney','patient','Numeric'
553,'kidney','time','Numeric'
553,'kidney','status','Nominal'
553,'kidney','age','Numeric'
553,'kidney','sex','Nominal'
553,'kidney','disease_type','Nominal'
553,'kidney','frailty','Numeric'
560,'bodyfat','Density','Numeric'
560,'bodyfat','Age','Numeric'
560,'bodyfat','Weight','Numeric'
560,'bodyfat','Height','Numeric'
560,'bodyfat','Neck','Numeric'
560,'bodyfat','Chest','Numeric'
560,'bodyfat','Abdomen','Numeric'
560,'bodyfat','Hip','Numeric'
560,'bodyfat','Thigh','Numeric'
560,'bodyfat','Knee','Numeric'
560,'bodyfat','Ankle','Numeric'
560,'bodyfat','Biceps','Numeric'
560,'bodyfat','Forearm','Numeric'
560,'bodyfat','Wrist','Numeric'
560,'bodyfat','class','Numeric'
565,'water-treatment','date','Nominal'
565,'water-treatment','Q-E','Numeric'
565,'water-treatment','ZN-E','Numeric'
565,'water-treatment','PH-E','Numeric'
565,'water-treatment','DBO-E','Numeric'
565,'water-treatment','DQO-E','Numeric'
565,'water-treatment','SS-E','Numeric'
565,'water-treatment','SSV-E','Numeric'
565,'water-treatment','SED-E','Numeric'
565,'water-treatment','COND-E','Numeric'
565,'water-treatment','PH-P','Nominal'
565,'water-treatment','DBO-P','Numeric'
565,'water-treatment','SS-P','Numeric'
565,'water-treatment','SSV-P','Numeric'
565,'water-treatment','SED-P','Numeric'
565,'water-treatment','COND-P','Numeric'
565,'water-treatment','PH-D','Nominal'
565,'water-treatment','DBO-D','Numeric'
565,'water-treatment','DQO-D','Numeric'
565,'water-treatment','SS-D','Nominal'
565,'water-treatment','SSV-D','Numeric'
565,'water-treatment','SED-D','Numeric'
565,'water-treatment','COND-D','Numeric'
565,'water-treatment','PH-S','Nominal'
565,'water-treatment','DBO-S','Nominal'
565,'water-treatment','DQO-S','Numeric'
565,'water-treatment','SS-S','Nominal'
565,'water-treatment','SSV-S','Numeric'
565,'water-treatment','SED-S','Numeric'
565,'water-treatment','COND-S','Numeric'
565,'water-treatment','RD-DBO-P','Numeric'
565,'water-treatment','RD-SS-P','Numeric'
565,'water-treatment','RD-SED-P','Numeric'
565,'water-treatment','RD-DBO-S','Numeric'
565,'water-treatment','RD-DQO-S','Numeric'
565,'water-treatment','RD-DBO-G','Numeric'
565,'water-treatment','RD-DQO-G','Numeric'
565,'water-treatment','RD-SS-G','Numeric'
565,'water-treatment','RD-SED-G','Numeric'
569,'auto93','Manufacturer','Nominal'
569,'auto93','Type','Nominal'
569,'auto93','City_MPG','Numeric'
569,'auto93','Highway_MPG','Numeric'
569,'auto93','Air_Bags_standard','Nominal'
569,'auto93','Drive_train_type','Nominal'
569,'auto93','Number_of_cylinders','Nominal'
569,'auto93','Engine_size','Numeric'
569,'auto93','Horsepower','Numeric'
569,'auto93','RPM','Numeric'
569,'auto93','Engine_revolutions_per_mile','Numeric'
569,'auto93','Manual_transmission_available','Nominal'
569,'auto93','Fuel_tank_capacity','Numeric'
569,'auto93','Passenger_capacity','Nominal'
569,'auto93','Length','Numeric'
569,'auto93','Wheelbase','Numeric'
569,'auto93','Width','Numeric'
569,'auto93','U-turn_space','Nominal'
569,'auto93','Rear_seat_room','Numeric'
569,'auto93','Luggage_capacity','Numeric'
569,'auto93','Weight','Numeric'
569,'auto93','Domestic','Nominal'
569,'auto93','class','Numeric'
770,'strikes','country_code','Numeric'
770,'strikes','year','Numeric'
770,'strikes','strike_volume','Numeric'
770,'strikes','unemployment','Numeric'
770,'strikes','inflation','Numeric'
770,'strikes','parliamentary_representation','Numeric'
770,'strikes','binaryClass','Nominal'
841,'stock','company1','Numeric'
841,'stock','company2','Numeric'
841,'stock','company3','Numeric'
841,'stock','company4','Numeric'
841,'stock','company5','Numeric'
841,'stock','company6','Numeric'
841,'stock','company7','Numeric'
841,'stock','company8','Numeric'
841,'stock','company9','Numeric'
841,'stock','binaryClass','Nominal'
921,'analcatdata_seropositive','Age','Numeric'
921,'analcatdata_seropositive','Disease','Nominal'
921,'analcatdata_seropositive','Positive','Numeric'
921,'analcatdata_seropositive','binaryClass','Nominal'
952,'prnn_fglass','RI','Numeric'
952,'prnn_fglass','Na','Numeric'
952,'prnn_fglass','Mg','Numeric'
952,'prnn_fglass','Al','Numeric'
952,'prnn_fglass','Si','Numeric'
952,'prnn_fglass','K','Numeric'
952,'prnn_fglass','Ca','Numeric'
952,'prnn_fglass','Ba','Numeric'
952,'prnn_fglass','Fe','Numeric'
952,'prnn_fglass','type','Nominal'
955,'tae','Whether_of_not_the_TA_is_a_native_English_speaker','Nominal'
955,'tae','Course_instructor','Numeric'
955,'tae','Course','Numeric'
955,'tae','Summer_or_regular_semester','Nominal'
955,'tae','Class_size','Numeric'
955,'tae','binaryClass','Nominal'
959,'nursery','parents','Nominal'
959,'nursery','has_nurs','Nominal'
959,'nursery','form','Nominal'
959,'nursery','children','Nominal'
959,'nursery','housing','Nominal'
959,'nursery','finance','Nominal'
959,'nursery','social','Nominal'
959,'nursery','health','Nominal'
959,'nursery','binaryClass','Nominal'
967,'cars','name','Nominal'
967,'cars','mpg','Numeric'
967,'cars','cylinders','Nominal'
967,'cars','displacement','Numeric'
967,'cars','horsepower','Numeric'
967,'cars','weight','Numeric'
967,'cars','acceleration','Numeric'
967,'cars','model.year','Numeric'
967,'cars','binaryClass','Nominal'
969,'iris','sepallength','Numeric'
969,'iris','sepalwidth','Numeric'
969,'iris','petallength','Numeric'
969,'iris','petalwidth','Numeric'
969,'iris','binaryClass','Nominal'
991,'car','buying','Nominal'
991,'car','maint','Nominal'
991,'car','doors','Nominal'
991,'car','persons','Nominal'
991,'car','lug_boot','Nominal'
991,'car','safety','Nominal'
991,'car','binaryClass','Nominal'
1023,'soybean','date','Nominal'
1023,'soybean','plant-stand','Nominal'
1023,'soybean','precip','Nominal'
1023,'soybean','temp','Nominal'
1023,'soybean','hail','Nominal'
1023,'soybean','crop-hist','Nominal'
1023,'soybean','area-damaged','Nominal'
1023,'soybean','severity','Nominal'
1023,'soybean','seed-tmt','Nominal'
1023,'soybean','germination','Nominal'
1023,'soybean','plant-growth','Nominal'
1023,'soybean','leaves','Nominal'
1023,'soybean','leafspots-halo','Nominal'
1023,'soybean','leafspots-marg','Nominal'
1023,'soybean','leafspot-size','Nominal'
1023,'soybean','leaf-shread','Nominal'
1023,'soybean','leaf-malf','Nominal'
1023,'soybean','leaf-mild','Nominal'
1023,'soybean','stem','Nominal'
1023,'soybean','lodging','Nominal'
1023,'soybean','stem-cankers','Nominal'
1023,'soybean','canker-lesion','Nominal'
1023,'soybean','fruiting-bodies','Nominal'
1023,'soybean','external-decay','Nominal'
1023,'soybean','mycelium','Nominal'
1023,'soybean','int-discolor','Nominal'
1023,'soybean','sclerotia','Nominal'
1023,'soybean','fruit-pods','Nominal'
1023,'soybean','fruit-spots','Nominal'
1023,'soybean','seed','Nominal'
1023,'soybean','mold-growth','Nominal'
1023,'soybean','seed-discolor','Nominal'
1023,'soybean','seed-size','Nominal'
1023,'soybean','shriveling','Nominal'
1023,'soybean','roots','Nominal'
1023,'soybean','binaryClass','Nominal'
1058,'humans_numeric','Numeric Degree','Nominal'
1058,'humans_numeric','TechUGCourses','Numeric'
1058,'humans_numeric','TechGCourses','Numeric'
1058,'humans_numeric','MgmtUGCourses','Nominal'
1058,'humans_numeric','MgmtGCourses','Nominal'
1058,'humans_numeric','Total Workshops','Numeric'
1058,'humans_numeric','Total Conferences','Nominal'
1058,'humans_numeric','TotalLangExp','Numeric'
1058,'humans_numeric','Hardware Proj Mgmt Exp','Nominal'
1058,'humans_numeric','Software Proj Mgmt Exp','Numeric'
1058,'humans_numeric','No Of Hardware Proj Estimated','Nominal'
1058,'humans_numeric','No Of Software Proj Estimated','Nominal'
1058,'humans_numeric','Domain Exp','Nominal'
1058,'humans_numeric','Procurement Industry Exp','Nominal'
1058,'humans_numeric','ABS((TotalEstimates-TotalActual)/TotalActual)','Numeric'
1068,'pc1','loc','Numeric'
1068,'pc1','v(g)','Numeric'
1068,'pc1','ev(g)','Numeric'
1068,'pc1','iv(G)','Numeric'
1068,'pc1','N','Numeric'
1068,'pc1','V','Numeric'
1068,'pc1','L','Numeric'
1068,'pc1','D','Numeric'
1068,'pc1','I','Numeric'
1068,'pc1','E','Numeric'
1068,'pc1','B','Numeric'
1068,'pc1','T','Numeric'
1068,'pc1','lOCode','Numeric'
1068,'pc1','lOComment','Numeric'
1068,'pc1','locCodeAndComment','Numeric'
1068,'pc1','lOBlank','Numeric'
1068,'pc1','uniq_Op','Numeric'
1068,'pc1','uniq_Opnd','Numeric'
1068,'pc1','total_Op','Numeric'
1068,'pc1','total_Opnd','Numeric'
1068,'pc1','branchCount','Numeric'
1068,'pc1','defects','Nominal'
1076,'nasa_numeric','recordnumber','Numeric'
1076,'nasa_numeric','projectname','Nominal'
1076,'nasa_numeric','cat2','Nominal'
1076,'nasa_numeric','forg','Nominal'
1076,'nasa_numeric','center','Nominal'
1076,'nasa_numeric','year','Nominal'
1076,'nasa_numeric','mode','Nominal'
1076,'nasa_numeric','rely','Nominal'
1076,'nasa_numeric','data','Nominal'
1076,'nasa_numeric','cplx','Nominal'
1076,'nasa_numeric','time','Nominal'
1076,'nasa_numeric','stor','Nominal'
1076,'nasa_numeric','virt','Nominal'
1076,'nasa_numeric','turn','Nominal'
1076,'nasa_numeric','acap','Nominal'
1076,'nasa_numeric','aexp','Nominal'
1076,'nasa_numeric','pcap','Nominal'
1076,'nasa_numeric','vexp','Nominal'
1076,'nasa_numeric','lexp','Nominal'
1076,'nasa_numeric','modp','Nominal'
1076,'nasa_numeric','tool','Nominal'
1076,'nasa_numeric','sced','Nominal'
1076,'nasa_numeric','equivphyskloc','Numeric'
1076,'nasa_numeric','act_effort','Numeric'
1092,'Crash','make','Nominal'
1092,'Crash','Model','other'
1092,'Crash','carID','Nominal'
1092,'Crash','carID_and_Year','Nominal'
1092,'Crash','Head_IC','Numeric'
1092,'Crash','Chest_decel','Numeric'
1092,'Crash','L_Leg','Numeric'
1092,'Crash','R_Leg','Numeric'
1092,'Crash','D_P','Nominal'
1092,'Crash','Protection','Nominal'
1092,'Crash','Doors','Nominal'
1092,'Crash','Year','Nominal'
1092,'Crash','Wt','Numeric'
1092,'Crash','Size','Nominal'
1100,'PopularKids','Gender','Nominal'
1100,'PopularKids','Grade','Nominal'
1100,'PopularKids','Age','Nominal'
1100,'PopularKids','Race','Nominal'
1100,'PopularKids','Urban/Rural','Nominal'
1100,'PopularKids','School','Nominal'
1100,'PopularKids','Goals','Nominal'
1100,'PopularKids','Grades','Nominal'
1100,'PopularKids','Sports','Nominal'
1100,'PopularKids','Looks','Nominal'
1100,'PopularKids','Money','Nominal'
1112,'KDDCup09_churn','Var1','Numeric'
1112,'KDDCup09_churn','Var2','Nominal'
1112,'KDDCup09_churn','Var3','Numeric'
1112,'KDDCup09_churn','Var4','Nominal'
1112,'KDDCup09_churn','Var5','Numeric'
1112,'KDDCup09_churn','Var6','Numeric'
1112,'KDDCup09_churn','Var7','Nominal'
1112,'KDDCup09_churn','Var8','Nominal'
1112,'KDDCup09_churn','Var9','Numeric'
1112,'KDDCup09_churn','Var10','Numeric'
1112,'KDDCup09_churn','Var11','Nominal'
1112,'KDDCup09_churn','Var12','Numeric'
1112,'KDDCup09_churn','Var13','Numeric'
1112,'KDDCup09_churn','Var14','Numeric'
1112,'KDDCup09_churn','Var15','Nominal'
1112,'KDDCup09_churn','Var16','Numeric'
1112,'KDDCup09_churn','Var17','Numeric'
1112,'KDDCup09_churn','Var18','Numeric'
1112,'KDDCup09_churn','Var19','Nominal'
1112,'KDDCup09_churn','Var20','Nominal'
1112,'KDDCup09_churn','Var21','Numeric'
1112,'KDDCup09_churn','Var22','Numeric'
1112,'KDDCup09_churn','Var23','Numeric'
1112,'KDDCup09_churn','Var24','Numeric'
1112,'KDDCup09_churn','Var25','Numeric'
1112,'KDDCup09_churn','Var26','Nominal'
1112,'KDDCup09_churn','Var27','Nominal'
1112,'KDDCup09_churn','Var28','Numeric'
1112,'KDDCup09_churn','Var29','Nominal'
1112,'KDDCup09_churn','Var30','Nominal'
1112,'KDDCup09_churn','Var31','Nominal'
1112,'KDDCup09_churn','Var32','Nominal'
1112,'KDDCup09_churn','Var33','Numeric'
1112,'KDDCup09_churn','Var34','Nominal'
1112,'KDDCup09_churn','Var35','Nominal'
1112,'KDDCup09_churn','Var36','Numeric'
1112,'KDDCup09_churn','Var37','Numeric'
1112,'KDDCup09_churn','Var38','Numeric'
1112,'KDDCup09_churn','Var39','Nominal'
1112,'KDDCup09_churn','Var40','Numeric'
1112,'KDDCup09_churn','Var41','Numeric'
1112,'KDDCup09_churn','Var42','Nominal'
1112,'KDDCup09_churn','Var43','Numeric'
1112,'KDDCup09_churn','Var44','Nominal'
1112,'KDDCup09_churn','Var45','Numeric'
1112,'KDDCup09_churn','Var46','Numeric'
1112,'KDDCup09_churn','Var47','Nominal'
1112,'KDDCup09_churn','Var48','Nominal'
1112,'KDDCup09_churn','Var49','Nominal'
1112,'KDDCup09_churn','Var50','Numeric'
1112,'KDDCup09_churn','Var51','Numeric'
1112,'KDDCup09_churn','Var52','Nominal'
1112,'KDDCup09_churn','Var53','Numeric'
1112,'KDDCup09_churn','Var54','Nominal'
1112,'KDDCup09_churn','Var55','Nominal'
1112,'KDDCup09_churn','Var56','Numeric'
1112,'KDDCup09_churn','Var57','Numeric'
1112,'KDDCup09_churn','Var58','Numeric'
1112,'KDDCup09_churn','Var59','Numeric'
1112,'KDDCup09_churn','Var60','Numeric'
1112,'KDDCup09_churn','Var61','Numeric'
1112,'KDDCup09_churn','Var62','Nominal'
1112,'KDDCup09_churn','Var63','Numeric'
1112,'KDDCup09_churn','Var64','Numeric'
1112,'KDDCup09_churn','Var65','Nominal'
1112,'KDDCup09_churn','Var66','Numeric'
1112,'KDDCup09_churn','Var67','Nominal'
1112,'KDDCup09_churn','Var68','Numeric'
1112,'KDDCup09_churn','Var69','Numeric'
1112,'KDDCup09_churn','Var70','Numeric'
1112,'KDDCup09_churn','Var71','Numeric'
1112,'KDDCup09_churn','Var72','Nominal'
1112,'KDDCup09_churn','Var73','Numeric'
1112,'KDDCup09_churn','Var74','Numeric'
1112,'KDDCup09_churn','Var75','Nominal'
1112,'KDDCup09_churn','Var76','Numeric'
1112,'KDDCup09_churn','Var77','Numeric'
1112,'KDDCup09_churn','Var78','Nominal'
1112,'KDDCup09_churn','Var79','Nominal'
1112,'KDDCup09_churn','Var80','Numeric'
1112,'KDDCup09_churn','Var81','Numeric'
1112,'KDDCup09_churn','Var82','Nominal'
1112,'KDDCup09_churn','Var83','Numeric'
1112,'KDDCup09_churn','Var84','Numeric'
1112,'KDDCup09_churn','Var85','Numeric'
1112,'KDDCup09_churn','Var86','Numeric'
1112,'KDDCup09_churn','Var87','Nominal'
1112,'KDDCup09_churn','Var88','Numeric'
1112,'KDDCup09_churn','Var89','Numeric'
1112,'KDDCup09_churn','Var90','Nominal'
1112,'KDDCup09_churn','Var91','Numeric'
1112,'KDDCup09_churn','Var92','Numeric'
1112,'KDDCup09_churn','Var93','Nominal'
1112,'KDDCup09_churn','Var94','Numeric'
1112,'KDDCup09_churn','Var95','Numeric'
1112,'KDDCup09_churn','Var96','Numeric'
1112,'KDDCup09_churn','Var97','Nominal'
1112,'KDDCup09_churn','Var98','Numeric'
1112,'KDDCup09_churn','Var99','Numeric'
1112,'KDDCup09_churn','Var100','Nominal'
1112,'KDDCup09_churn','Var101','Numeric'
1112,'KDDCup09_churn','Var102','Numeric'
1112,'KDDCup09_churn','Var103','Numeric'
1112,'KDDCup09_churn','Var104','Numeric'
1112,'KDDCup09_churn','Var105','Numeric'
1112,'KDDCup09_churn','Var106','Numeric'
1112,'KDDCup09_churn','Var107','Numeric'
1112,'KDDCup09_churn','Var108','Numeric'
1112,'KDDCup09_churn','Var109','Numeric'
1112,'KDDCup09_churn','Var110','Nominal'
1112,'KDDCup09_churn','Var111','Numeric'
1112,'KDDCup09_churn','Var112','Numeric'
1112,'KDDCup09_churn','Var113','Numeric'
1112,'KDDCup09_churn','Var114','Numeric'
1112,'KDDCup09_churn','Var115','Numeric'
1112,'KDDCup09_churn','Var116','Nominal'
1112,'KDDCup09_churn','Var117','Numeric'
1112,'KDDCup09_churn','Var118','Nominal'
1112,'KDDCup09_churn','Var119','Numeric'
1112,'KDDCup09_churn','Var120','Numeric'
1112,'KDDCup09_churn','Var121','Numeric'
1112,'KDDCup09_churn','Var122','Nominal'
1112,'KDDCup09_churn','Var123','Numeric'
1112,'KDDCup09_churn','Var124','Numeric'
1112,'KDDCup09_churn','Var125','Numeric'
1112,'KDDCup09_churn','Var126','Numeric'
1112,'KDDCup09_churn','Var127','Numeric'
1112,'KDDCup09_churn','Var128','Numeric'
1112,'KDDCup09_churn','Var129','Numeric'
1112,'KDDCup09_churn','Var130','Nominal'
1112,'KDDCup09_churn','Var131','Numeric'
1112,'KDDCup09_churn','Var132','Numeric'
1112,'KDDCup09_churn','Var133','Numeric'
1112,'KDDCup09_churn','Var134','Numeric'
1112,'KDDCup09_churn','Var135','Numeric'
1112,'KDDCup09_churn','Var136','Numeric'
1112,'KDDCup09_churn','Var137','Numeric'
1112,'KDDCup09_churn','Var138','Nominal'
1112,'KDDCup09_churn','Var139','Numeric'
1112,'KDDCup09_churn','Var140','Numeric'
1112,'KDDCup09_churn','Var141','Nominal'
1112,'KDDCup09_churn','Var142','Nominal'
1112,'KDDCup09_churn','Var143','Nominal'
1112,'KDDCup09_churn','Var144','Nominal'
1112,'KDDCup09_churn','Var145','Numeric'
1112,'KDDCup09_churn','Var146','Nominal'
1112,'KDDCup09_churn','Var147','Nominal'
1112,'KDDCup09_churn','Var148','Numeric'
1112,'KDDCup09_churn','Var149','Numeric'
1112,'KDDCup09_churn','Var150','Numeric'
1112,'KDDCup09_churn','Var151','Numeric'
1112,'KDDCup09_churn','Var152','Nominal'
1112,'KDDCup09_churn','Var153','Numeric'
1112,'KDDCup09_churn','Var154','Numeric'
1112,'KDDCup09_churn','Var155','Nominal'
1112,'KDDCup09_churn','Var156','Numeric'
1112,'KDDCup09_churn','Var157','Numeric'
1112,'KDDCup09_churn','Var158','Numeric'
1112,'KDDCup09_churn','Var159','Nominal'
1112,'KDDCup09_churn','Var160','Numeric'
1112,'KDDCup09_churn','Var161','Nominal'
1112,'KDDCup09_churn','Var162','Numeric'
1112,'KDDCup09_churn','Var163','Numeric'
1112,'KDDCup09_churn','Var164','Numeric'
1112,'KDDCup09_churn','Var165','Numeric'
1112,'KDDCup09_churn','Var166','Numeric'
1112,'KDDCup09_churn','Var167','Nominal'
1112,'KDDCup09_churn','Var168','Numeric'
1112,'KDDCup09_churn','Var169','Nominal'
1112,'KDDCup09_churn','Var170','Numeric'
1112,'KDDCup09_churn','Var171','Numeric'
1112,'KDDCup09_churn','Var172','Nominal'
1112,'KDDCup09_churn','Var173','Nominal'
1112,'KDDCup09_churn','Var174','Numeric'
1112,'KDDCup09_churn','Var175','Nominal'
1112,'KDDCup09_churn','Var176','Numeric'
1112,'KDDCup09_churn','Var177','Numeric'
1112,'KDDCup09_churn','Var178','Numeric'
1112,'KDDCup09_churn','Var179','Nominal'
1112,'KDDCup09_churn','Var180','Numeric'
1112,'KDDCup09_churn','Var181','Nominal'
1112,'KDDCup09_churn','Var182','Numeric'
1112,'KDDCup09_churn','Var183','Numeric'
1112,'KDDCup09_churn','Var184','Numeric'
1112,'KDDCup09_churn','Var185','Nominal'
1112,'KDDCup09_churn','Var186','Nominal'
1112,'KDDCup09_churn','Var187','Numeric'
1112,'KDDCup09_churn','Var188','Numeric'
1112,'KDDCup09_churn','Var189','Numeric'
1112,'KDDCup09_churn','Var190','Numeric'
1112,'KDDCup09_churn','Var191','Nominal'
1112,'KDDCup09_churn','Var192','Nominal'
1112,'KDDCup09_churn','Var193','Nominal'
1112,'KDDCup09_churn','Var194','Nominal'
1112,'KDDCup09_churn','Var195','Nominal'
1112,'KDDCup09_churn','Var196','Nominal'
1112,'KDDCup09_churn','Var197','Nominal'
1112,'KDDCup09_churn','Var198','Nominal'
1112,'KDDCup09_churn','Var199','Nominal'
1112,'KDDCup09_churn','Var200','Nominal'
1112,'KDDCup09_churn','Var201','Nominal'
1112,'KDDCup09_churn','Var202','Nominal'
1112,'KDDCup09_churn','Var203','Nominal'
1112,'KDDCup09_churn','Var204','Nominal'
1112,'KDDCup09_churn','Var205','Nominal'
1112,'KDDCup09_churn','Var206','Nominal'
1112,'KDDCup09_churn','Var207','Nominal'
1112,'KDDCup09_churn','Var208','Nominal'
1112,'KDDCup09_churn','Var209','Nominal'
1112,'KDDCup09_churn','Var210','Nominal'
1112,'KDDCup09_churn','Var211','Nominal'
1112,'KDDCup09_churn','Var212','Nominal'
1112,'KDDCup09_churn','Var213','Nominal'
1112,'KDDCup09_churn','Var214','Nominal'
1112,'KDDCup09_churn','Var215','Nominal'
1112,'KDDCup09_churn','Var216','Nominal'
1112,'KDDCup09_churn','Var217','Nominal'
1112,'KDDCup09_churn','Var218','Nominal'
1112,'KDDCup09_churn','Var219','Nominal'
1112,'KDDCup09_churn','Var220','Nominal'
1112,'KDDCup09_churn','Var221','Nominal'
1112,'KDDCup09_churn','Var222','Nominal'
1112,'KDDCup09_churn','Var223','Nominal'
1112,'KDDCup09_churn','Var224','Nominal'
1112,'KDDCup09_churn','Var225','Nominal'
1112,'KDDCup09_churn','Var226','Nominal'
1112,'KDDCup09_churn','Var227','Nominal'
1112,'KDDCup09_churn','Var228','Nominal'
1112,'KDDCup09_churn','Var229','Nominal'
1112,'KDDCup09_churn','Var230','Nominal'
1112,'KDDCup09_churn','CHURN','Nominal'
1115,'teachingAssistant','ID','Numeric'
1115,'teachingAssistant','EnglishSepaker','Nominal'
1115,'teachingAssistant','courseInstructor','Nominal'
1115,'teachingAssistant','course','Nominal'
1115,'teachingAssistant','summer','Nominal'
1115,'teachingAssistant','classSize','Numeric'
1115,'teachingAssistant','class','Nominal'
1169,'airlines','Airline','Nominal'
1169,'airlines','Flight','Numeric'
1169,'airlines','AirportFrom','Nominal'
1169,'airlines','AirportTo','Nominal'
1169,'airlines','DayOfWeek','Nominal'
1169,'airlines','Time','Numeric'
1169,'airlines','Length','Numeric'
1169,'airlines','Delay','Nominal'
1200,'BNG(stock)','company1','Numeric'
1200,'BNG(stock)','company2','Numeric'
1200,'BNG(stock)','company3','Numeric'
1200,'BNG(stock)','company4','Numeric'
1200,'BNG(stock)','company5','Numeric'
1200,'BNG(stock)','company6','Numeric'
1200,'BNG(stock)','company7','Numeric'
1200,'BNG(stock)','company8','Numeric'
1200,'BNG(stock)','company9','Numeric'
1200,'BNG(stock)','company10','Numeric'
1455,'acute-inflammations','V1','Numeric'
1455,'acute-inflammations','V2','Nominal'
1455,'acute-inflammations','V3','Nominal'
1455,'acute-inflammations','V4','Nominal'
1455,'acute-inflammations','V5','Nominal'
1455,'acute-inflammations','V6','Nominal'
1455,'acute-inflammations','Class','Nominal'
1473,'fertility','V1','Nominal'
1473,'fertility','V2','Numeric'
1473,'fertility','V3','Nominal'
1473,'fertility','V4','Nominal'
1473,'fertility','V5','Nominal'
1473,'fertility','V6','Nominal'
1473,'fertility','V7','Nominal'
1473,'fertility','V8','Nominal'
1473,'fertility','V9','Nominal'
1473,'fertility','Class','Nominal'
1480,'ilpd','V1','Numeric'
1480,'ilpd','V2','Nominal'
1480,'ilpd','V3','Numeric'
1480,'ilpd','V4','Numeric'
1480,'ilpd','V5','Numeric'
1480,'ilpd','V6','Numeric'
1480,'ilpd','V7','Numeric'
1480,'ilpd','V8','Numeric'
1480,'ilpd','V9','Numeric'
1480,'ilpd','V10','Numeric'
1480,'ilpd','Class','Nominal'
1482,'leaf','V1','Numeric'
1482,'leaf','V2','Numeric'
1482,'leaf','V3','Numeric'
1482,'leaf','V4','Numeric'
1482,'leaf','V5','Numeric'
1482,'leaf','V6','Numeric'
1482,'leaf','V7','Numeric'
1482,'leaf','V8','Numeric'
1482,'leaf','V9','Numeric'
1482,'leaf','V10','Numeric'
1482,'leaf','V11','Numeric'
1482,'leaf','V12','Numeric'
1482,'leaf','V13','Numeric'
1482,'leaf','V14','Numeric'
1482,'leaf','V15','Numeric'
1482,'leaf','Class','Nominal'
1484,'lsvt','V1','Numeric'
1484,'lsvt','V2','Numeric'
1484,'lsvt','V3','Numeric'
1484,'lsvt','V4','Numeric'
1484,'lsvt','V5','Numeric'
1484,'lsvt','V6','Numeric'
1484,'lsvt','V7','Numeric'
1484,'lsvt','V8','Numeric'
1484,'lsvt','V9','Numeric'
1484,'lsvt','V10','Numeric'
1484,'lsvt','V11','Numeric'
1484,'lsvt','V12','Numeric'
1484,'lsvt','V13','Numeric'
1484,'lsvt','V14','Numeric'
1484,'lsvt','V15','Numeric'
1484,'lsvt','V16','Numeric'
1484,'lsvt','V17','Numeric'
1484,'lsvt','V18','Numeric'
1484,'lsvt','V19','Numeric'
1484,'lsvt','V20','Numeric'
1484,'lsvt','V21','Numeric'
1484,'lsvt','V22','Numeric'
1484,'lsvt','V23','Nominal'
1484,'lsvt','V24','Nominal'
1484,'lsvt','V25','Nominal'
1484,'lsvt','V26','Nominal'
1484,'lsvt','V27','Nominal'
1484,'lsvt','V28','Nominal'
1484,'lsvt','V29','Numeric'
1484,'lsvt','V30','Numeric'
1484,'lsvt','V31','Numeric'
1484,'lsvt','V32','Numeric'
1484,'lsvt','V33','Numeric'
1484,'lsvt','V34','Numeric'
1484,'lsvt','V35','Numeric'
1484,'lsvt','V36','Numeric'
1484,'lsvt','V37','Numeric'
1484,'lsvt','V38','Numeric'
1484,'lsvt','V39','Numeric'
1484,'lsvt','V40','Numeric'
1484,'lsvt','V41','Numeric'
1484,'lsvt','V42','Numeric'
1484,'lsvt','V43','Numeric'
1484,'lsvt','V44','Numeric'
1484,'lsvt','V45','Numeric'
1484,'lsvt','V46','Numeric'
1484,'lsvt','V47','Numeric'
1484,'lsvt','V48','Numeric'
1484,'lsvt','V49','Numeric'
1484,'lsvt','V50','Numeric'
1484,'lsvt','V51','Numeric'
1484,'lsvt','V52','Numeric'
1484,'lsvt','V53','Numeric'
1484,'lsvt','V54','Numeric'
1484,'lsvt','V55','Numeric'
1484,'lsvt','V56','Numeric'
1484,'lsvt','V57','Numeric'
1484,'lsvt','V58','Numeric'
1484,'lsvt','V59','Numeric'
1484,'lsvt','V60','Numeric'
1484,'lsvt','V61','Numeric'
1484,'lsvt','V62','Numeric'
1484,'lsvt','V63','Numeric'
1484,'lsvt','V64','Numeric'
1484,'lsvt','V65','Numeric'
1484,'lsvt','V66','Numeric'
1484,'lsvt','V67','Numeric'
1484,'lsvt','V68','Numeric'
1484,'lsvt','V69','Numeric'
1484,'lsvt','V70','Numeric'
1484,'lsvt','V71','Numeric'
1484,'lsvt','V72','Numeric'
1484,'lsvt','V73','Numeric'
1484,'lsvt','V74','Numeric'
1484,'lsvt','V75','Numeric'
1484,'lsvt','V76','Numeric'
1484,'lsvt','V77','Numeric'
1484,'lsvt','V78','Numeric'
1484,'lsvt','V79','Numeric'
1484,'lsvt','V80','Numeric'
1484,'lsvt','V81','Numeric'
1484,'lsvt','V82','Numeric'
1484,'lsvt','V83','Numeric'
1484,'lsvt','V84','Numeric'
1484,'lsvt','V85','Numeric'
