"OpenML_Dataset_ID","Dataset_Name","Attribute_Name","Attribute_Type"
1038,"gina_agnostic","attr264","Numeric"
1038,"gina_agnostic","attr265","Numeric"
1038,"gina_agnostic","attr266","Numeric"
1038,"gina_agnostic","attr267","Numeric"
1038,"gina_agnostic","attr268","Numeric"
1038,"gina_agnostic","attr269","Numeric"
1038,"gina_agnostic","attr270","Numeric"
1038,"gina_agnostic","attr271","Numeric"
1038,"gina_agnostic","attr272","Numeric"
1038,"gina_agnostic","attr273","Numeric"
1038,"gina_agnostic","attr274","Numeric"
1038,"gina_agnostic","attr275","Numeric"
1038,"gina_agnostic","attr276","Numeric"
1038,"gina_agnostic","attr277","Numeric"
1038,"gina_agnostic","attr278","Numeric"
1038,"gina_agnostic","attr279","Numeric"
1038,"gina_agnostic","attr280","Numeric"
1038,"gina_agnostic","attr281","Numeric"
1038,"gina_agnostic","attr282","Numeric"
1038,"gina_agnostic","attr283","Numeric"
1038,"gina_agnostic","attr284","Numeric"
1038,"gina_agnostic","attr285","Numeric"
1038,"gina_agnostic","attr286","Numeric"
1038,"gina_agnostic","attr287","Numeric"
1038,"gina_agnostic","attr288","Numeric"
1038,"gina_agnostic","attr289","Numeric"
1038,"gina_agnostic","attr290","Numeric"
1038,"gina_agnostic","attr291","Numeric"
1038,"gina_agnostic","attr292","Numeric"
1038,"gina_agnostic","attr293","Numeric"
1038,"gina_agnostic","attr294","Numeric"
1038,"gina_agnostic","attr295","Numeric"
1038,"gina_agnostic","attr296","Numeric"
1038,"gina_agnostic","attr297","Numeric"
1038,"gina_agnostic","attr298","Numeric"
1038,"gina_agnostic","attr299","Numeric"
1038,"gina_agnostic","attr300","Numeric"
1038,"gina_agnostic","attr301","Numeric"
1038,"gina_agnostic","attr302","Numeric"
1038,"gina_agnostic","attr303","Numeric"
1038,"gina_agnostic","attr304","Numeric"
1038,"gina_agnostic","attr305","Numeric"
1038,"gina_agnostic","attr306","Numeric"
1038,"gina_agnostic","attr307","Numeric"
1038,"gina_agnostic","attr308","Numeric"
1038,"gina_agnostic","attr309","Numeric"
1038,"gina_agnostic","attr310","Numeric"
1038,"gina_agnostic","attr311","Numeric"
1038,"gina_agnostic","attr312","Numeric"
1038,"gina_agnostic","attr313","Numeric"
1038,"gina_agnostic","attr314","Numeric"
1038,"gina_agnostic","attr315","Numeric"
1038,"gina_agnostic","attr316","Numeric"
1038,"gina_agnostic","attr317","Numeric"
1038,"gina_agnostic","attr318","Numeric"
1038,"gina_agnostic","attr319","Numeric"
1038,"gina_agnostic","attr320","Numeric"
1038,"gina_agnostic","attr321","Numeric"
1038,"gina_agnostic","attr322","Numeric"
1038,"gina_agnostic","attr323","Numeric"
1038,"gina_agnostic","attr324","Numeric"
1038,"gina_agnostic","attr325","Numeric"
1038,"gina_agnostic","attr326","Numeric"
1038,"gina_agnostic","attr327","Numeric"
1038,"gina_agnostic","attr328","Numeric"
1038,"gina_agnostic","attr329","Numeric"
1038,"gina_agnostic","attr330","Numeric"
1038,"gina_agnostic","attr331","Numeric"
1038,"gina_agnostic","attr332","Numeric"
1038,"gina_agnostic","attr333","Numeric"
1038,"gina_agnostic","attr334","Numeric"
1038,"gina_agnostic","attr335","Numeric"
1038,"gina_agnostic","attr336","Numeric"
1038,"gina_agnostic","attr337","Numeric"
1038,"gina_agnostic","attr338","Numeric"
1038,"gina_agnostic","attr339","Numeric"
1038,"gina_agnostic","attr340","Numeric"
1038,"gina_agnostic","attr341","Numeric"
1038,"gina_agnostic","attr342","Numeric"
1038,"gina_agnostic","attr343","Numeric"
1038,"gina_agnostic","attr344","Numeric"
1038,"gina_agnostic","attr345","Numeric"
1038,"gina_agnostic","attr346","Numeric"
1038,"gina_agnostic","attr347","Numeric"
1038,"gina_agnostic","attr348","Numeric"
1038,"gina_agnostic","attr349","Numeric"
1038,"gina_agnostic","attr350","Numeric"
1038,"gina_agnostic","attr351","Numeric"
1038,"gina_agnostic","attr352","Numeric"
1038,"gina_agnostic","attr353","Numeric"
1038,"gina_agnostic","attr354","Numeric"
1038,"gina_agnostic","attr355","Numeric"
1038,"gina_agnostic","attr356","Numeric"
1038,"gina_agnostic","attr357","Numeric"
1038,"gina_agnostic","attr358","Numeric"
1038,"gina_agnostic","attr359","Numeric"
1038,"gina_agnostic","attr360","Numeric"
1038,"gina_agnostic","attr361","Numeric"
1038,"gina_agnostic","attr362","Numeric"
1038,"gina_agnostic","attr363","Numeric"
1038,"gina_agnostic","attr364","Numeric"
1038,"gina_agnostic","attr365","Numeric"
1038,"gina_agnostic","attr366","Numeric"
1038,"gina_agnostic","attr367","Numeric"
1038,"gina_agnostic","attr368","Numeric"
1038,"gina_agnostic","attr369","Numeric"
1038,"gina_agnostic","attr370","Numeric"
1038,"gina_agnostic","attr371","Numeric"
1038,"gina_agnostic","attr372","Numeric"
1038,"gina_agnostic","attr373","Numeric"
1038,"gina_agnostic","attr374","Numeric"
1038,"gina_agnostic","attr375","Numeric"
1038,"gina_agnostic","attr376","Numeric"
1038,"gina_agnostic","attr377","Numeric"
1038,"gina_agnostic","attr378","Numeric"
1038,"gina_agnostic","attr379","Numeric"
1038,"gina_agnostic","attr380","Numeric"
1038,"gina_agnostic","attr381","Numeric"
1038,"gina_agnostic","attr382","Numeric"
1038,"gina_agnostic","attr383","Numeric"
1038,"gina_agnostic","attr384","Numeric"
1038,"gina_agnostic","attr385","Numeric"
1038,"gina_agnostic","attr386","Numeric"
1038,"gina_agnostic","attr387","Numeric"
1038,"gina_agnostic","attr388","Numeric"
1038,"gina_agnostic","attr389","Numeric"
1038,"gina_agnostic","attr390","Numeric"
1038,"gina_agnostic","attr391","Numeric"
1038,"gina_agnostic","attr392","Numeric"
1038,"gina_agnostic","attr393","Numeric"
1038,"gina_agnostic","attr394","Numeric"
1038,"gina_agnostic","attr395","Numeric"
1038,"gina_agnostic","attr396","Numeric"
1038,"gina_agnostic","attr397","Numeric"
1038,"gina_agnostic","attr398","Numeric"
1038,"gina_agnostic","attr399","Numeric"
1038,"gina_agnostic","attr400","Numeric"
1038,"gina_agnostic","attr401","Numeric"
1038,"gina_agnostic","attr402","Numeric"
1038,"gina_agnostic","attr403","Numeric"
1038,"gina_agnostic","attr404","Numeric"
1038,"gina_agnostic","attr405","Numeric"
1038,"gina_agnostic","attr406","Numeric"
1038,"gina_agnostic","attr407","Numeric"
1038,"gina_agnostic","attr408","Numeric"
1038,"gina_agnostic","attr409","Numeric"
1038,"gina_agnostic","attr410","Numeric"
1038,"gina_agnostic","attr411","Numeric"
1038,"gina_agnostic","attr412","Numeric"
1038,"gina_agnostic","attr413","Numeric"
1038,"gina_agnostic","attr414","Numeric"
1038,"gina_agnostic","attr415","Numeric"
1038,"gina_agnostic","attr416","Numeric"
1038,"gina_agnostic","attr417","Numeric"
1038,"gina_agnostic","attr418","Numeric"
1038,"gina_agnostic","attr419","Numeric"
1038,"gina_agnostic","attr420","Numeric"
1038,"gina_agnostic","attr421","Numeric"
1038,"gina_agnostic","attr422","Numeric"
1038,"gina_agnostic","attr423","Numeric"
1038,"gina_agnostic","attr424","Numeric"
1038,"gina_agnostic","attr425","Numeric"
1038,"gina_agnostic","attr426","Numeric"
1038,"gina_agnostic","attr427","Numeric"
1038,"gina_agnostic","attr428","Numeric"
1038,"gina_agnostic","attr429","Numeric"
1038,"gina_agnostic","attr430","Numeric"
1038,"gina_agnostic","attr431","Numeric"
1038,"gina_agnostic","attr432","Numeric"
1038,"gina_agnostic","attr433","Numeric"
1038,"gina_agnostic","attr434","Numeric"
1038,"gina_agnostic","attr435","Numeric"
1038,"gina_agnostic","attr436","Numeric"
1038,"gina_agnostic","attr437","Numeric"
1038,"gina_agnostic","attr438","Numeric"
1038,"gina_agnostic","attr439","Numeric"
1038,"gina_agnostic","attr440","Numeric"
1038,"gina_agnostic","attr441","Numeric"
1038,"gina_agnostic","attr442","Numeric"
1038,"gina_agnostic","attr443","Numeric"
1038,"gina_agnostic","attr444","Numeric"
1038,"gina_agnostic","attr445","Numeric"
1038,"gina_agnostic","attr446","Numeric"
1038,"gina_agnostic","attr447","Numeric"
1038,"gina_agnostic","attr448","Numeric"
1038,"gina_agnostic","attr449","Numeric"
1038,"gina_agnostic","attr450","Numeric"
1038,"gina_agnostic","attr451","Numeric"
1038,"gina_agnostic","attr452","Numeric"
1038,"gina_agnostic","attr453","Numeric"
1038,"gina_agnostic","attr454","Numeric"
1038,"gina_agnostic","attr455","Numeric"
1038,"gina_agnostic","attr456","Numeric"
1038,"gina_agnostic","attr457","Numeric"
1038,"gina_agnostic","attr458","Numeric"
1038,"gina_agnostic","attr459","Numeric"
1038,"gina_agnostic","attr460","Numeric"
1038,"gina_agnostic","attr461","Numeric"
1038,"gina_agnostic","attr462","Numeric"
1038,"gina_agnostic","attr463","Numeric"
1038,"gina_agnostic","attr464","Numeric"
1038,"gina_agnostic","attr465","Numeric"
1038,"gina_agnostic","attr466","Numeric"
1038,"gina_agnostic","attr467","Numeric"
1038,"gina_agnostic","attr468","Numeric"
1038,"gina_agnostic","attr469","Numeric"
1038,"gina_agnostic","attr470","Numeric"
1038,"gina_agnostic","attr471","Numeric"
1038,"gina_agnostic","attr472","Numeric"
1038,"gina_agnostic","attr473","Numeric"
1038,"gina_agnostic","attr474","Numeric"
1038,"gina_agnostic","attr475","Numeric"
1038,"gina_agnostic","attr476","Numeric"
1038,"gina_agnostic","attr477","Numeric"
1038,"gina_agnostic","attr478","Numeric"
1038,"gina_agnostic","attr479","Numeric"
1038,"gina_agnostic","attr480","Numeric"
1038,"gina_agnostic","attr481","Numeric"
1038,"gina_agnostic","attr482","Numeric"
1038,"gina_agnostic","attr483","Numeric"
1038,"gina_agnostic","attr484","Numeric"
1038,"gina_agnostic","attr485","Numeric"
1038,"gina_agnostic","attr486","Numeric"
1038,"gina_agnostic","attr487","Numeric"
1038,"gina_agnostic","attr488","Numeric"
1038,"gina_agnostic","attr489","Numeric"
1038,"gina_agnostic","attr490","Numeric"
1038,"gina_agnostic","attr491","Numeric"
1038,"gina_agnostic","attr492","Numeric"
1038,"gina_agnostic","attr493","Numeric"
1038,"gina_agnostic","attr494","Numeric"
1038,"gina_agnostic","attr495","Numeric"
1038,"gina_agnostic","attr496","Numeric"
1038,"gina_agnostic","attr497","Numeric"
1038,"gina_agnostic","attr498","Numeric"
1038,"gina_agnostic","attr499","Numeric"
1038,"gina_agnostic","attr500","Numeric"
1038,"gina_agnostic","attr501","Numeric"
1038,"gina_agnostic","attr502","Numeric"
1038,"gina_agnostic","attr503","Numeric"
1038,"gina_agnostic","attr504","Numeric"
1038,"gina_agnostic","attr505","Numeric"
1038,"gina_agnostic","attr506","Numeric"
1038,"gina_agnostic","attr507","Numeric"
1038,"gina_agnostic","attr508","Numeric"
1038,"gina_agnostic","attr509","Numeric"
1038,"gina_agnostic","attr510","Numeric"
1038,"gina_agnostic","attr511","Numeric"
1038,"gina_agnostic","attr512","Numeric"
1038,"gina_agnostic","attr513","Numeric"
1038,"gina_agnostic","attr514","Numeric"
1038,"gina_agnostic","attr515","Numeric"
1038,"gina_agnostic","attr516","Numeric"
1038,"gina_agnostic","attr517","Numeric"
1038,"gina_agnostic","attr518","Numeric"
1038,"gina_agnostic","attr519","Numeric"
1038,"gina_agnostic","attr520","Numeric"
1038,"gina_agnostic","attr521","Numeric"
1038,"gina_agnostic","attr522","Numeric"
1038,"gina_agnostic","attr523","Numeric"
1038,"gina_agnostic","attr524","Numeric"
1038,"gina_agnostic","attr525","Numeric"
1038,"gina_agnostic","attr526","Numeric"
1038,"gina_agnostic","attr527","Numeric"
1038,"gina_agnostic","attr528","Numeric"
1038,"gina_agnostic","attr529","Numeric"
1038,"gina_agnostic","attr530","Numeric"
1038,"gina_agnostic","attr531","Numeric"
1038,"gina_agnostic","attr532","Numeric"
1038,"gina_agnostic","attr533","Numeric"
1038,"gina_agnostic","attr534","Numeric"
1038,"gina_agnostic","attr535","Numeric"
1038,"gina_agnostic","attr536","Numeric"
1038,"gina_agnostic","attr537","Numeric"
1038,"gina_agnostic","attr538","Numeric"
1038,"gina_agnostic","attr539","Numeric"
1038,"gina_agnostic","attr540","Numeric"
1038,"gina_agnostic","attr541","Numeric"
1038,"gina_agnostic","attr542","Numeric"
1038,"gina_agnostic","attr543","Numeric"
1038,"gina_agnostic","attr544","Numeric"
1038,"gina_agnostic","attr545","Numeric"
1038,"gina_agnostic","attr546","Numeric"
1038,"gina_agnostic","attr547","Numeric"
1038,"gina_agnostic","attr548","Numeric"
1038,"gina_agnostic","attr549","Numeric"
1038,"gina_agnostic","attr550","Numeric"
1038,"gina_agnostic","attr551","Numeric"
1038,"gina_agnostic","attr552","Numeric"
1038,"gina_agnostic","attr553","Numeric"
1038,"gina_agnostic","attr554","Numeric"
1038,"gina_agnostic","attr555","Numeric"
1038,"gina_agnostic","attr556","Numeric"
1038,"gina_agnostic","attr557","Numeric"
1038,"gina_agnostic","attr558","Numeric"
1038,"gina_agnostic","attr559","Numeric"
1038,"gina_agnostic","attr560","Numeric"
1038,"gina_agnostic","attr561","Numeric"
1038,"gina_agnostic","attr562","Numeric"
1038,"gina_agnostic","attr563","Numeric"
1038,"gina_agnostic","attr564","Numeric"
1038,"gina_agnostic","attr565","Numeric"
1038,"gina_agnostic","attr566","Numeric"
1038,"gina_agnostic","attr567","Numeric"
1038,"gina_agnostic","attr568","Numeric"
1038,"gina_agnostic","attr569","Numeric"
1038,"gina_agnostic","attr570","Numeric"
1038,"gina_agnostic","attr571","Numeric"
1038,"gina_agnostic","attr572","Numeric"
1038,"gina_agnostic","attr573","Numeric"
1038,"gina_agnostic","attr574","Numeric"
1038,"gina_agnostic","attr575","Numeric"
1038,"gina_agnostic","attr576","Numeric"
1038,"gina_agnostic","attr577","Numeric"
1038,"gina_agnostic","attr578","Numeric"
1038,"gina_agnostic","attr579","Numeric"
1038,"gina_agnostic","attr580","Numeric"
1038,"gina_agnostic","attr581","Numeric"
1038,"gina_agnostic","attr582","Numeric"
1038,"gina_agnostic","attr583","Numeric"
1038,"gina_agnostic","attr584","Numeric"
1038,"gina_agnostic","attr585","Numeric"
1038,"gina_agnostic","attr586","Numeric"
1038,"gina_agnostic","attr587","Numeric"
1038,"gina_agnostic","attr588","Numeric"
1038,"gina_agnostic","attr589","Numeric"
1038,"gina_agnostic","attr590","Numeric"
1038,"gina_agnostic","attr591","Numeric"
1038,"gina_agnostic","attr592","Numeric"
1038,"gina_agnostic","attr593","Numeric"
1038,"gina_agnostic","attr594","Numeric"
1038,"gina_agnostic","attr595","Numeric"
1038,"gina_agnostic","attr596","Numeric"
1038,"gina_agnostic","attr597","Numeric"
1038,"gina_agnostic","attr598","Numeric"
1038,"gina_agnostic","attr599","Numeric"
1038,"gina_agnostic","attr600","Numeric"
1038,"gina_agnostic","attr601","Numeric"
1038,"gina_agnostic","attr602","Numeric"
1038,"gina_agnostic","attr603","Numeric"
1038,"gina_agnostic","attr604","Numeric"
1038,"gina_agnostic","attr605","Numeric"
1038,"gina_agnostic","attr606","Numeric"
1038,"gina_agnostic","attr607","Numeric"
1038,"gina_agnostic","attr608","Numeric"
1038,"gina_agnostic","attr609","Numeric"
1038,"gina_agnostic","attr610","Numeric"
1038,"gina_agnostic","attr611","Numeric"
1038,"gina_agnostic","attr612","Numeric"
1038,"gina_agnostic","attr613","Numeric"
1038,"gina_agnostic","attr614","Numeric"
1038,"gina_agnostic","attr615","Numeric"
1038,"gina_agnostic","attr616","Numeric"
1038,"gina_agnostic","attr617","Numeric"
1038,"gina_agnostic","attr618","Numeric"
1038,"gina_agnostic","attr619","Numeric"
1038,"gina_agnostic","attr620","Numeric"
1038,"gina_agnostic","attr621","Numeric"
1038,"gina_agnostic","attr622","Numeric"
1038,"gina_agnostic","attr623","Numeric"
1038,"gina_agnostic","attr624","Numeric"
1038,"gina_agnostic","attr625","Numeric"
1038,"gina_agnostic","attr626","Numeric"
1038,"gina_agnostic","attr627","Numeric"
1038,"gina_agnostic","attr628","Numeric"
1038,"gina_agnostic","attr629","Numeric"
1038,"gina_agnostic","attr630","Numeric"
1038,"gina_agnostic","attr631","Numeric"
1038,"gina_agnostic","attr632","Numeric"
1038,"gina_agnostic","attr633","Numeric"
1038,"gina_agnostic","attr634","Numeric"
1038,"gina_agnostic","attr635","Numeric"
1038,"gina_agnostic","attr636","Numeric"
1038,"gina_agnostic","attr637","Numeric"
1038,"gina_agnostic","attr638","Numeric"
1038,"gina_agnostic","attr639","Numeric"
1038,"gina_agnostic","attr640","Numeric"
1038,"gina_agnostic","attr641","Numeric"
1038,"gina_agnostic","attr642","Numeric"
1038,"gina_agnostic","attr643","Numeric"
1038,"gina_agnostic","attr644","Numeric"
1038,"gina_agnostic","attr645","Numeric"
1038,"gina_agnostic","attr646","Numeric"
1038,"gina_agnostic","attr647","Numeric"
1038,"gina_agnostic","attr648","Numeric"
1038,"gina_agnostic","attr649","Numeric"
1038,"gina_agnostic","attr650","Numeric"
1038,"gina_agnostic","attr651","Numeric"
1038,"gina_agnostic","attr652","Numeric"
1038,"gina_agnostic","attr653","Numeric"
1038,"gina_agnostic","attr654","Numeric"
1038,"gina_agnostic","attr655","Numeric"
1038,"gina_agnostic","attr656","Numeric"
1038,"gina_agnostic","attr657","Numeric"
1038,"gina_agnostic","attr658","Numeric"
1038,"gina_agnostic","attr659","Numeric"
1038,"gina_agnostic","attr660","Numeric"
1038,"gina_agnostic","attr661","Numeric"
1038,"gina_agnostic","attr662","Numeric"
1038,"gina_agnostic","attr663","Numeric"
1038,"gina_agnostic","attr664","Numeric"
1038,"gina_agnostic","attr665","Numeric"
1038,"gina_agnostic","attr666","Numeric"
1038,"gina_agnostic","attr667","Numeric"
1038,"gina_agnostic","attr668","Numeric"
1038,"gina_agnostic","attr669","Numeric"
1038,"gina_agnostic","attr670","Numeric"
1038,"gina_agnostic","attr671","Numeric"
1038,"gina_agnostic","attr672","Numeric"
1038,"gina_agnostic","attr673","Numeric"
1038,"gina_agnostic","attr674","Numeric"
1038,"gina_agnostic","attr675","Numeric"
1038,"gina_agnostic","attr676","Numeric"
1038,"gina_agnostic","attr677","Numeric"
1038,"gina_agnostic","attr678","Numeric"
1038,"gina_agnostic","attr679","Numeric"
1038,"gina_agnostic","attr680","Numeric"
1038,"gina_agnostic","attr681","Numeric"
1038,"gina_agnostic","attr682","Numeric"
1038,"gina_agnostic","attr683","Numeric"
1038,"gina_agnostic","attr684","Numeric"
1038,"gina_agnostic","attr685","Numeric"
1038,"gina_agnostic","attr686","Numeric"
1038,"gina_agnostic","attr687","Numeric"
1038,"gina_agnostic","attr688","Numeric"
1038,"gina_agnostic","attr689","Numeric"
1038,"gina_agnostic","attr690","Numeric"
1038,"gina_agnostic","attr691","Numeric"
1038,"gina_agnostic","attr692","Numeric"
1038,"gina_agnostic","attr693","Numeric"
1038,"gina_agnostic","attr694","Numeric"
1038,"gina_agnostic","attr695","Numeric"
1038,"gina_agnostic","attr696","Numeric"
1038,"gina_agnostic","attr697","Numeric"
1038,"gina_agnostic","attr698","Numeric"
1038,"gina_agnostic","attr699","Numeric"
1038,"gina_agnostic","attr700","Numeric"
1038,"gina_agnostic","attr701","Numeric"
1038,"gina_agnostic","attr702","Numeric"
1038,"gina_agnostic","attr703","Numeric"
1038,"gina_agnostic","attr704","Numeric"
1038,"gina_agnostic","attr705","Numeric"
1038,"gina_agnostic","attr706","Numeric"
1038,"gina_agnostic","attr707","Numeric"
1038,"gina_agnostic","attr708","Numeric"
1038,"gina_agnostic","attr709","Numeric"
1038,"gina_agnostic","attr710","Numeric"
1038,"gina_agnostic","attr711","Numeric"
1038,"gina_agnostic","attr712","Numeric"
1038,"gina_agnostic","attr713","Numeric"
1038,"gina_agnostic","attr714","Numeric"
1038,"gina_agnostic","attr715","Numeric"
1038,"gina_agnostic","attr716","Numeric"
1038,"gina_agnostic","attr717","Numeric"
1038,"gina_agnostic","attr718","Numeric"
1038,"gina_agnostic","attr719","Numeric"
1038,"gina_agnostic","attr720","Numeric"
1038,"gina_agnostic","attr721","Numeric"
1038,"gina_agnostic","attr722","Numeric"
1038,"gina_agnostic","attr723","Numeric"
1038,"gina_agnostic","attr724","Numeric"
1038,"gina_agnostic","attr725","Numeric"
1038,"gina_agnostic","attr726","Numeric"
1038,"gina_agnostic","attr727","Numeric"
1038,"gina_agnostic","attr728","Numeric"
1038,"gina_agnostic","attr729","Numeric"
1038,"gina_agnostic","attr730","Numeric"
1038,"gina_agnostic","attr731","Numeric"
1038,"gina_agnostic","attr732","Numeric"
1038,"gina_agnostic","attr733","Numeric"
1038,"gina_agnostic","attr734","Numeric"
1038,"gina_agnostic","attr735","Numeric"
1038,"gina_agnostic","attr736","Numeric"
1038,"gina_agnostic","attr737","Numeric"
1038,"gina_agnostic","attr738","Numeric"
1038,"gina_agnostic","attr739","Numeric"
1038,"gina_agnostic","attr740","Numeric"
1038,"gina_agnostic","attr741","Numeric"
1038,"gina_agnostic","attr742","Numeric"
1038,"gina_agnostic","attr743","Numeric"
1038,"gina_agnostic","attr744","Numeric"
1038,"gina_agnostic","attr745","Numeric"
1038,"gina_agnostic","attr746","Numeric"
1038,"gina_agnostic","attr747","Numeric"
1038,"gina_agnostic","attr748","Numeric"
1038,"gina_agnostic","attr749","Numeric"
1038,"gina_agnostic","attr750","Numeric"
1038,"gina_agnostic","attr751","Numeric"
1038,"gina_agnostic","attr752","Numeric"
1038,"gina_agnostic","attr753","Numeric"
1038,"gina_agnostic","attr754","Numeric"
1038,"gina_agnostic","attr755","Numeric"
1038,"gina_agnostic","attr756","Numeric"
1038,"gina_agnostic","attr757","Numeric"
1038,"gina_agnostic","attr758","Numeric"
1038,"gina_agnostic","attr759","Numeric"
1038,"gina_agnostic","attr760","Numeric"
1038,"gina_agnostic","attr761","Numeric"
1038,"gina_agnostic","attr762","Numeric"
1038,"gina_agnostic","attr763","Numeric"
1038,"gina_agnostic","attr764","Numeric"
1038,"gina_agnostic","attr765","Numeric"
1038,"gina_agnostic","attr766","Numeric"
1038,"gina_agnostic","attr767","Numeric"
1038,"gina_agnostic","attr768","Numeric"
1038,"gina_agnostic","attr769","Numeric"
1038,"gina_agnostic","attr770","Numeric"
1038,"gina_agnostic","attr771","Numeric"
1038,"gina_agnostic","attr772","Numeric"
1038,"gina_agnostic","attr773","Numeric"
1038,"gina_agnostic","attr774","Numeric"
1038,"gina_agnostic","attr775","Numeric"
1038,"gina_agnostic","attr776","Numeric"
1038,"gina_agnostic","attr777","Numeric"
1038,"gina_agnostic","attr778","Numeric"
1038,"gina_agnostic","attr779","Numeric"
1038,"gina_agnostic","attr780","Numeric"
1038,"gina_agnostic","attr781","Numeric"
1038,"gina_agnostic","attr782","Numeric"
1038,"gina_agnostic","attr783","Numeric"
1038,"gina_agnostic","attr784","Numeric"
1038,"gina_agnostic","attr785","Numeric"
1038,"gina_agnostic","attr786","Numeric"
1038,"gina_agnostic","attr787","Numeric"
1038,"gina_agnostic","attr788","Numeric"
1038,"gina_agnostic","attr789","Numeric"
1038,"gina_agnostic","attr790","Numeric"
1038,"gina_agnostic","attr791","Numeric"
1038,"gina_agnostic","attr792","Numeric"
1038,"gina_agnostic","attr793","Numeric"
1038,"gina_agnostic","attr794","Numeric"
1038,"gina_agnostic","attr795","Numeric"
1038,"gina_agnostic","attr796","Numeric"
1038,"gina_agnostic","attr797","Numeric"
1038,"gina_agnostic","attr798","Numeric"
1038,"gina_agnostic","attr799","Numeric"
1038,"gina_agnostic","attr800","Numeric"
1038,"gina_agnostic","attr801","Numeric"
1038,"gina_agnostic","attr802","Numeric"
1038,"gina_agnostic","attr803","Numeric"
1038,"gina_agnostic","attr804","Numeric"
1038,"gina_agnostic","attr805","Numeric"
1038,"gina_agnostic","attr806","Numeric"
1038,"gina_agnostic","attr807","Numeric"
1038,"gina_agnostic","attr808","Numeric"
1038,"gina_agnostic","attr809","Numeric"
1038,"gina_agnostic","attr810","Numeric"
1038,"gina_agnostic","attr811","Numeric"
1038,"gina_agnostic","attr812","Numeric"
1038,"gina_agnostic","attr813","Numeric"
1038,"gina_agnostic","attr814","Numeric"
1038,"gina_agnostic","attr815","Numeric"
1038,"gina_agnostic","attr816","Numeric"
1038,"gina_agnostic","attr817","Numeric"
1038,"gina_agnostic","attr818","Numeric"
1038,"gina_agnostic","attr819","Numeric"
1038,"gina_agnostic","attr820","Numeric"
1038,"gina_agnostic","attr821","Numeric"
1038,"gina_agnostic","attr822","Numeric"
1038,"gina_agnostic","attr823","Numeric"
1038,"gina_agnostic","attr824","Numeric"
1038,"gina_agnostic","attr825","Numeric"
1038,"gina_agnostic","attr826","Numeric"
1038,"gina_agnostic","attr827","Numeric"
1038,"gina_agnostic","attr828","Numeric"
1038,"gina_agnostic","attr829","Numeric"
1038,"gina_agnostic","attr830","Numeric"
1038,"gina_agnostic","attr831","Numeric"
1038,"gina_agnostic","attr832","Numeric"
1038,"gina_agnostic","attr833","Numeric"
1038,"gina_agnostic","attr834","Numeric"
1038,"gina_agnostic","attr835","Numeric"
1038,"gina_agnostic","attr836","Numeric"
1038,"gina_agnostic","attr837","Numeric"
1038,"gina_agnostic","attr838","Numeric"
1038,"gina_agnostic","attr839","Numeric"
1038,"gina_agnostic","attr840","Numeric"
1038,"gina_agnostic","attr841","Numeric"
1038,"gina_agnostic","attr842","Numeric"
1038,"gina_agnostic","attr843","Numeric"
1038,"gina_agnostic","attr844","Numeric"
1038,"gina_agnostic","attr845","Numeric"
1038,"gina_agnostic","attr846","Numeric"
1038,"gina_agnostic","attr847","Numeric"
1038,"gina_agnostic","attr848","Numeric"
1038,"gina_agnostic","attr849","Numeric"
1038,"gina_agnostic","attr850","Numeric"
1038,"gina_agnostic","attr851","Numeric"
1038,"gina_agnostic","attr852","Numeric"
1038,"gina_agnostic","attr853","Numeric"
1038,"gina_agnostic","attr854","Numeric"
1038,"gina_agnostic","attr855","Numeric"
1038,"gina_agnostic","attr856","Numeric"
1038,"gina_agnostic","attr857","Numeric"
1038,"gina_agnostic","attr858","Numeric"
1038,"gina_agnostic","attr859","Numeric"
1038,"gina_agnostic","attr860","Numeric"
1038,"gina_agnostic","attr861","Numeric"
1038,"gina_agnostic","attr862","Numeric"
1038,"gina_agnostic","attr863","Numeric"
1038,"gina_agnostic","attr864","Numeric"
1038,"gina_agnostic","attr865","Numeric"
1038,"gina_agnostic","attr866","Numeric"
1038,"gina_agnostic","attr867","Numeric"
1038,"gina_agnostic","attr868","Numeric"
1038,"gina_agnostic","attr869","Numeric"
1038,"gina_agnostic","attr870","Numeric"
1038,"gina_agnostic","attr871","Numeric"
1038,"gina_agnostic","attr872","Numeric"
1038,"gina_agnostic","attr873","Numeric"
1038,"gina_agnostic","attr874","Numeric"
1038,"gina_agnostic","attr875","Numeric"
1038,"gina_agnostic","attr876","Numeric"
1038,"gina_agnostic","attr877","Numeric"
1038,"gina_agnostic","attr878","Numeric"
1038,"gina_agnostic","attr879","Numeric"
1038,"gina_agnostic","attr880","Numeric"
1038,"gina_agnostic","attr881","Numeric"
1038,"gina_agnostic","attr882","Numeric"
1038,"gina_agnostic","attr883","Numeric"
1038,"gina_agnostic","attr884","Numeric"
1038,"gina_agnostic","attr885","Numeric"
1038,"gina_agnostic","attr886","Numeric"
1038,"gina_agnostic","attr887","Numeric"
1038,"gina_agnostic","attr888","Numeric"
1038,"gina_agnostic","attr889","Numeric"
1038,"gina_agnostic","attr890","Numeric"
1038,"gina_agnostic","attr891","Numeric"
1038,"gina_agnostic","attr892","Numeric"
1038,"gina_agnostic","attr893","Numeric"
1038,"gina_agnostic","attr894","Numeric"
1038,"gina_agnostic","attr895","Numeric"
1038,"gina_agnostic","attr896","Numeric"
1038,"gina_agnostic","attr897","Numeric"
